"ItemIndex","ItemShape","CosShape"
"49641","790","0"
"49642","790","0"
"49643","790","0"
"49644","790","0"
"49645","790","0"
"49646","790","0"
"49647","790","0"
"49648","859","0"
"49649","859","0"
"49650","859","0"
"49651","859","0"
"49652","859","0"
"49653","859","0"
"49654","859","0"
"49655","859","0"
"49656","859","0"
"49657","842","0"
"49658","842","0"
"49659","842","0"
"49660","842","0"
"49661","842","0"
"49662","842","0"
"49663","842","0"
"49664","842","0"
"49665","842","0"
"49666","828","0"
"49667","828","0"
"49668","828","0"
"49669","828","0"
"49670","828","0"
"49671","828","0"
"49672","828","0"
"49673","828","0"
"49674","828","0"
"49675","815","0"
"49676","815","0"
"49677","815","0"
"49678","815","0"
"49679","815","0"
"49680","815","0"
"49681","815","0"
"49682","815","0"
"49683","815","0"
"49684","802","0"
"49685","802","0"
"49686","802","0"
"49687","802","0"
"49688","802","0"
"49689","802","0"
"49690","802","0"
"49691","802","0"
"49692","802","0"
"49693","789","0"
"49694","789","0"
"49695","789","0"
"49696","789","0"
"49697","789","0"
"49698","789","0"
"49699","789","0"
"49700","789","0"
"49701","789","0"
"54559","1415","0"
"54560","561","0"
"54561","950","0"
"54562","994","0"
"54563","946","0"
"54806","1415","0"
"54882","1416","0"
"54883","1416","0"
"54884","1416","0"
"54885","1414","0"
"54886","1414","0"
"54887","1415","0"
"54888","1415","0"
"54889","950","0"
"54890","950","0"
"54891","1415","0"
"54892","1415","0"
"54893","1416","0"
"54894","561","0"
"54895","994","0"
"54896","1414","0"
"54897","1412","0"
"54898","973","0"
"54899","1421","0"
"54900","950","0"
"54901","945","0"
"54902","2875","0"
"54903","945","0"
"54904","956","0"
"54905","946","0"
"54906","972","0"
"54907","969","0"
"54908","944","0"
"54909","942","0"
"54910","1422","0"
"54911","1142","0"
"54912","1142","0"
"54913","1142","0"
"54914","1142","0"
"54940","1415","0"
"54941","1414","0"
"54942","1416","0"
"56535","784","0"
"56536","987","0"
"56538","1162","0"
"59000","967","0"
"59001","968","0"
"59002","966","0"
"59003","994","0"
"59004","956","0"
"59005","946","0"
"59006","945","0"
"59007","943","0"
"59008","969","0"
"59009","944","0"
"59010","942","0"
"59011","950","0"
"59012","784","0"
"59013","1162","0"
"59014","966","0"
"59015","956","0"
"59016","946","0"
"59017","945","0"
"59018","943","0"
"59019","944","0"
"59020","942","0"
"59021","950","0"
"59022","784","0"
"59023","1162","0"
"59024","784","0"
"59025","1162","0"
"59030","967","0"
"59031","968","0"
"59032","1097","0"
"59033","1100","0"
"59034","1104","0"
"59035","944","0"
"59036","945","0"
"59037","1119","0"
"59038","1121","0"
"59039","1125","0"
"59040","1162","0"
"59041","987","0"
"59042","1112","0"
"59043","1114","0"
"59044","1118","0"
"59047","816","0"
"59048","1421","0"
"59049","1421","0"
"59050","1415","0"
"59051","1414","0"
"59052","1415","0"
"59053","1416","0"
"59054","994","0"
"59055","1414","0"
"59056","1421","0"
"59057","945","0"
"59058","972","0"
"59059","969","0"
"59060","944","0"
"59065","994","0"
"59066","1421","0"
"59067","1421","0"
"59068","1421","0"
"59069","1421","0"
"59072","1388","0"
"59073","1388","0"
"59074","1388","0"
"59075","1388","0"
"59076","950","0"
"59077","950","0"
"59078","950","0"
"59079","950","0"
"59080","950","0"
"59081","1100","0"
"59082","1100","0"
"59083","1100","0"
"59084","1100","0"
"64000","871","0"
"64001","848","0"
"64002","835","0"
"64003","821","0"
"64004","808","0"
"64005","795","0"
"64006","879","0"
"64007","855","0"
"64008","840","0"
"64009","826","0"
"64010","813","0"
"64011","800","0"
"64012","877","0"
"64013","854","0"
"64014","839","0"
"64015","825","0"
"64016","812","0"
"64017","799","0"
"64018","875","0"
"64019","853","0"
"64020","838","0"
"64021","824","0"
"64022","811","0"
"64023","798","0"
"64024","873","0"
"64025","852","0"
"64026","837","0"
"64027","823","0"
"64028","810","0"
"64029","797","0"
"64030","872","0"
"64031","850","0"
"64032","836","0"
"64033","822","0"
"64034","809","0"
"64035","796","0"
"64036","880","0"
"64037","857","0"
"64038","841","0"
"64039","827","0"
"64040","814","0"
"64041","801","0"
"64042","788","0"
"64043","787","0"
"64044","786","0"
"64045","824","0"
"64046","785","0"
"64047","869","0"
"64048","847","0"
"64049","834","0"
"64050","820","0"
"64051","807","0"
"64052","794","0"
"64053","867","0"
"64054","846","0"
"64055","833","0"
"64056","819","0"
"64057","806","0"
"64058","793","0"
"64059","865","0"
"64060","845","0"
"64061","832","0"
"64062","818","0"
"64063","805","0"
"64064","792","0"
"64065","863","0"
"64066","844","0"
"64067","831","0"
"64068","817","0"
"64069","804","0"
"64070","791","0"
"64071","861","0"
"64072","843","0"
"64073","829","0"
"64074","816","0"
"64075","803","0"
"64076","790","0"
"64077","859","0"
"64078","842","0"
"64079","828","0"
"64080","815","0"
"64081","802","0"
"64082","789","0"
"64083","972","0"
"64084","969","0"
"64085","944","0"
"64086","942","0"
"64087","1142","0"
"64088","1142","0"
"64089","1142","0"
"64090","1142","0"
"64091","1422","0"
"64092","764","0"
"64093","753","0"
"64094","754","0"
"64095","752","0"
"64096","751","0"
"64097","750","0"
"64098","755","0"
"64099","765","0"
"64100","732","0"
"64101","733","0"
"64102","731","0"
"64103","730","0"
"64104","729","0"
"64105","734","0"
"64106","769","0"
"64107","760","0"
"64108","761","0"
"64109","759","0"
"64110","758","0"
"64111","757","0"
"64112","762","0"
"64113","768","0"
"64114","739","0"
"64115","740","0"
"64116","738","0"
"64117","737","0"
"64118","736","0"
"64119","741","0"
"64120","766","0"
"64121","746","0"
"64122","747","0"
"64123","745","0"
"64124","744","0"
"64125","743","0"
"64126","748","0"
"64127","767","0"
"64501","670","0"
"64502","668","0"
"64503","667","0"
"64504","666","0"
"64505","665","0"
"64506","664","0"
"64507","663","0"
"64508","622","0"
"64509","620","0"
"64510","619","0"
"64511","618","0"
"64512","617","0"
"64513","616","0"
"64514","615","0"
"64515","654","0"
"64516","652","0"
"64517","651","0"
"64518","650","0"
"64519","649","0"
"64520","648","0"
"64521","647","0"
"64522","606","0"
"64523","604","0"
"64524","603","0"
"64525","602","0"
"64526","601","0"
"64527","600","0"
"64528","599","0"
"64529","638","0"
"64530","636","0"
"64531","635","0"
"64532","634","0"
"64533","633","0"
"64534","632","0"
"64535","631","0"
"64536","702","0"
"64537","700","0"
"64538","699","0"
"64539","698","0"
"64540","697","0"
"64541","696","0"
"64542","695","0"
"64543","630","0"
"64544","628","0"
"64545","627","0"
"64546","626","0"
"64547","625","0"
"64548","624","0"
"64549","623","0"
"64550","678","0"
"64551","676","0"
"64552","675","0"
"64553","674","0"
"64554","673","0"
"64555","672","0"
"64556","671","0"
"64557","614","0"
"64558","612","0"
"64559","611","0"
"64560","610","0"
"64561","609","0"
"64562","608","0"
"64563","607","0"
"64564","646","0"
"64565","645","0"
"64566","643","0"
"64567","642","0"
"64568","641","0"
"64569","640","0"
"64570","639","0"
"64571","694","0"
"64572","692","0"
"64573","691","0"
"64574","690","0"
"64575","689","0"
"64576","688","0"
"64577","687","0"
"64578","662","0"
"64579","660","0"
"64580","659","0"
"64581","658","0"
"64582","657","0"
"64583","656","0"
"64584","655","0"
"64585","686","0"
"64586","684","0"
"64587","683","0"
"64588","682","0"
"64589","681","0"
"64590","680","0"
"64591","679","0"
"64592","710","0"
"64593","709","0"
"64594","707","0"
"64595","706","0"
"64596","705","0"
"64597","704","0"
"64598","703","0"
"64599","2875","0"
"64600","712","0"
"64601","994","0"
"64602","561","0"
"64603","976","0"
"64604","994","0"
"64605","994","0"
"64606","976","0"
"64607","973","0"
"64608","598","0"
"64609","598","0"
"64610","967","0"
"64611","968","0"
"64612","966","0"
"64613","994","0"
"64614","956","0"
"64615","946","0"
"64616","945","0"
"64617","943","0"
"64618","1420","0"
"64619","1412","0"
"64620","598","0"
"64621","598","0"
"64622","1412","0"
"64623","1412","0"
"64624","2875","0"
"64625","973","0"
"64626","973","0"
"64627","973","0"
"64628","561","0"
"64629","561","0"
"64630","1415","0"
"64631","1414","0"
"64632","1416","0"
"64633","973","0"
"64634","2875","0"
"64635","589","0"
"64636","590","0"
"64637","591","0"
"64638","592","0"
"64639","587","0"
"64640","585","0"
"64641","583","0"
"64642","588","0"
"64643","586","0"
"64644","584","0"
"64645","1412","0"
"64646","1415","0"
"64647","1421","0"
"64648","597","0"
"64649","597","0"
"64650","1421","0"
"64651","1421","0"
"64652","598","0"
"64653","598","0"
"64654","598","0"
"64986","2875","0"
"64988","789","0"
"64989","594","0"
"64990","594","0"
"64991","2875","0"
"64992","2875","0"
"64993","2875","0"
"64994","2875","0"
"64995","2875","0"
"64996","2875","0"
"64997","2556","0"
"64998","594","0"
"64999","801","0"
"65001","646","0"
"65002","645","0"
"65003","643","0"
"65004","642","0"
"65005","641","0"
"65006","640","0"
"65007","639","0"
"65008","867","0"
"65009","846","0"
"65010","833","0"
"65011","694","0"
"65012","692","0"
"65013","691","0"
"65014","690","0"
"65015","689","0"
"65016","688","0"
"65017","687","0"
"65018","865","0"
"65019","845","0"
"65020","832","0"
"65021","662","0"
"65022","660","0"
"65023","659","0"
"65024","658","0"
"65025","657","0"
"65026","656","0"
"65027","655","0"
"65028","863","0"
"65029","844","0"
"65030","831","0"
"65031","817","0"
"65032","804","0"
"65033","686","0"
"65034","684","0"
"65035","683","0"
"65036","682","0"
"65037","681","0"
"65038","680","0"
"65039","679","0"
"65040","861","0"
"65041","843","0"
"65042","829","0"
"65043","816","0"
"65044","803","0"
"65045","710","0"
"65046","709","0"
"65047","707","0"
"65048","706","0"
"65049","705","0"
"65050","704","0"
"65051","703","0"
"65052","859","0"
"65053","842","0"
"65054","828","0"
"65055","815","0"
"65056","802","0"
"65057","770","0"
"65058","775","0"
"65059","774","0"
"65060","771","0"
"65061","773","0"
"65062","772","0"
"65063","1415","0"
"65064","1414","0"
"65065","1416","0"
"65100","1133","0"
"65101","1137","0"
"65102","1135","0"
"65103","1139","0"
"65104","1134","0"
"65105","1136","0"
"65106","1138","0"
"65107","1105","0"
"65108","1109","0"
"65109","1107","0"
"65110","1111","0"
"65111","1106","0"
"65112","1108","0"
"65113","1110","0"
"65114","1090","0"
"65115","1094","0"
"65116","1092","0"
"65117","1096","0"
"65118","1091","0"
"65119","1093","0"
"65120","1095","0"
"65121","1126","0"
"65122","1130","0"
"65123","1128","0"
"65124","1132","0"
"65125","1127","0"
"65126","1129","0"
"65127","1131","0"
"65128","1082","0"
"65129","1086","0"
"65130","1084","0"
"65131","1088","0"
"65132","1083","0"
"65133","1085","0"
"65134","1087","0"
"65135","1098","0"
"65136","1102","0"
"65137","1100","0"
"65138","1104","0"
"65139","1099","0"
"65140","1101","0"
"65141","1103","0"
"65142","1119","0"
"65143","1123","0"
"65144","1121","0"
"65145","1125","0"
"65146","1120","0"
"65147","1122","0"
"65148","1124","0"
"65149","1112","0"
"65150","1116","0"
"65151","1114","0"
"65152","1118","0"
"65153","1113","0"
"65154","1115","0"
"65155","1117","0"
"65156","816","0"
"65160","950","0"
"65161","1421","0"
"65162","1421","0"
"65163","1421","0"
"65164","1421","0"
"65165","787","0"
"65166","816","0"
"65167","816","0"
"65168","711","0"
"65169","711","0"
"65170","787","0"
"65171","2906","0"
"65172","787","0"
"970000","949","0"
"970001","948","0"
"970002","947","0"
"970003","1069","0"
"970004","1073","0"
"970005","1071","0"
"970006","1075","0"
"970007","1070","0"
"970008","1072","0"
"970009","1074","0"
"970010","881","0"
"970011","881","0"
"970012","881","0"
"970013","881","0"
"970014","881","0"
"970015","881","0"
"970016","881","0"
"970017","887","0"
"970018","884","0"
"970019","883","0"
"970020","885","0"
"970021","888","0"
"970022","886","0"
"970023","882","0"
"970024","947","0"
"980000","871","0"
"980001","879","0"
"980002","877","0"
"980003","875","0"
"980004","873","0"
"980005","872","0"
"980006","880","0"
"980007","869","0"
"980008","867","0"
"980009","865","0"
"980010","863","0"
"980011","861","0"
"980012","859","0"
"980013","1066","0"
"980014","941","0"
"980015","940","0"
"980016","725","0"
"980017","725","0"
"980018","725","0"
"980019","725","0"
"980020","725","0"
"980021","725","0"
"980022","725","0"
"980023","725","0"
"980024","725","0"
"980025","725","0"
"980026","726","0"
"980027","726","0"
"980028","726","0"
"980029","726","0"
"980030","726","0"
"980031","726","0"
"980032","726","0"
"980033","726","0"
"980034","726","0"
"980035","726","0"
"980036","724","0"
"980037","724","0"
"980038","724","0"
"980039","724","0"
"980040","724","0"
"980041","724","0"
"980042","724","0"
"980043","724","0"
"980044","724","0"
"980045","724","0"
"980046","723","0"
"980047","723","0"
"980048","723","0"
"980049","723","0"
"980050","723","0"
"980051","723","0"
"980052","723","0"
"980053","723","0"
"980054","723","0"
"980055","723","0"
"980056","722","0"
"980057","722","0"
"980058","722","0"
"980059","722","0"
"980060","722","0"
"980061","722","0"
"980062","722","0"
"980063","722","0"
"980064","722","0"
"980065","722","0"
"980066","727","0"
"980067","727","0"
"980068","727","0"
"980069","727","0"
"980070","727","0"
"980071","727","0"
"980072","727","0"
"980073","727","0"
"980074","727","0"
"980075","727","0"
"980076","582","0"
"980077","582","0"
"980078","582","0"
"980079","582","0"
"980080","582","0"
"980081","582","0"
"980082","582","0"
"980083","1495","0"
"980084","1261","0"
"980085","1495","0"
"980086","1261","0"
"980087","718","0"
"980088","718","0"
"980089","718","0"
"980090","718","0"
"980091","718","0"
"980092","718","0"
"980093","718","0"
"980094","718","0"
"980095","718","0"
"980096","718","0"
"980097","719","0"
"980098","719","0"
"980099","719","0"
"980100","719","0"
"980101","719","0"
"980102","719","0"
"980103","719","0"
"980104","719","0"
"980105","719","0"
"980106","719","0"
"980107","717","0"
"980108","717","0"
"980109","717","0"
"980110","717","0"
"980111","717","0"
"980112","717","0"
"980113","717","0"
"980114","717","0"
"980115","717","0"
"980116","717","0"
"980117","716","0"
"980118","716","0"
"980119","716","0"
"980120","716","0"
"980121","716","0"
"980122","716","0"
"980123","716","0"
"980124","716","0"
"980125","716","0"
"980126","716","0"
"980127","715","0"
"980128","715","0"
"980129","715","0"
"980130","715","0"
"980131","715","0"
"980132","715","0"
"980133","715","0"
"980134","715","0"
"980135","715","0"
"980136","715","0"
"980137","720","0"
"980138","720","0"
"980139","720","0"
"980140","720","0"
"980141","720","0"
"980142","720","0"
"980143","720","0"
"980144","720","0"
"980145","720","0"
"980146","720","0"
"980147","1025","0"
"980148","1033","0"
"980149","663","0"
"980150","663","0"
"980151","663","0"
"980152","663","0"
"980153","663","0"
"980154","663","0"
"980155","663","0"
"980156","663","0"
"980157","663","0"
"980158","663","0"
"980159","615","0"
"980160","615","0"
"980161","615","0"
"980162","615","0"
"980163","615","0"
"980164","615","0"
"980165","615","0"
"980166","615","0"
"980167","615","0"
"980168","615","0"
"980169","647","0"
"980170","647","0"
"980171","647","0"
"980172","647","0"
"980173","647","0"
"980174","647","0"
"980175","647","0"
"980176","647","0"
"980177","647","0"
"980178","647","0"
"980179","599","0"
"980180","599","0"
"980181","599","0"
"980182","599","0"
"980183","599","0"
"980184","599","0"
"980185","599","0"
"980186","599","0"
"980187","599","0"
"980188","599","0"
"980189","631","0"
"980190","631","0"
"980191","631","0"
"980192","631","0"
"980193","631","0"
"980194","631","0"
"980195","631","0"
"980196","631","0"
"980197","631","0"
"980198","631","0"
"980199","695","0"
"980200","695","0"
"980201","695","0"
"980202","695","0"
"980203","695","0"
"980204","695","0"
"980205","695","0"
"980206","695","0"
"980207","695","0"
"980208","695","0"
"980209","623","0"
"980210","623","0"
"980211","623","0"
"980212","623","0"
"980213","623","0"
"980214","623","0"
"980215","623","0"
"980216","623","0"
"980217","623","0"
"980218","623","0"
"980219","671","0"
"980220","671","0"
"980221","671","0"
"980222","671","0"
"980223","671","0"
"980224","671","0"
"980225","671","0"
"980226","671","0"
"980227","671","0"
"980228","671","0"
"980229","607","0"
"980230","607","0"
"980231","607","0"
"980232","607","0"
"980233","607","0"
"980234","607","0"
"980235","607","0"
"980236","607","0"
"980237","607","0"
"980238","607","0"
"980239","639","0"
"980240","639","0"
"980241","639","0"
"980242","639","0"
"980243","639","0"
"980244","639","0"
"980245","639","0"
"980246","639","0"
"980247","639","0"
"980248","639","0"
"980249","687","0"
"980250","687","0"
"980251","687","0"
"980252","687","0"
"980253","687","0"
"980254","687","0"
"980255","687","0"
"980256","687","0"
"980257","687","0"
"980258","687","0"
"980259","655","0"
"980260","655","0"
"980261","655","0"
"980262","655","0"
"980263","655","0"
"980264","655","0"
"980265","655","0"
"980266","655","0"
"980267","655","0"
"980268","655","0"
"980269","679","0"
"980270","679","0"
"980271","679","0"
"980272","679","0"
"980273","679","0"
"980274","679","0"
"980275","679","0"
"980276","679","0"
"980277","679","0"
"980278","679","0"
"980279","703","0"
"980280","703","0"
"980281","703","0"
"980282","703","0"
"980283","703","0"
"980284","703","0"
"980285","703","0"
"980286","703","0"
"980287","703","0"
"980288","703","0"
