Index,game/mesh,tpack,effect,effect_add,inv/mesh,tpack,cashshop/belt/scale,twoside,field/mesh,tpack,twoside,x,y,z,scale,rot-dir,degree,effect,Lod,Costype,Boneindex,Targeteffect,game/mesh,tpack,effect,effect_add
114,Item\Weapon\Stick\ATT_EQU_STF_07.mesh,,0,0,Item\Weapon\Stick\ATT_INV_STF_07.mesh,,1,TRUE,,,,0,0.5,0,1,z,160,2,TRUE,0,0,0,,,0,0
115,Item\Weapon\Stick\ATT_EQU_STF_06.mesh,,0,0,Item\Weapon\Stick\ATT_INV_STF_06.mesh,,1,TRUE,,,,0,0.5,0,1,z,160,2,TRUE,0,0,0,,,0,0
116,Item\Weapon\Stick\ATT_EQU_STF_05.mesh,,0,0,Item\Weapon\Stick\ATT_INV_STF_05.mesh,,1,TRUE,,,,0,0.5,0,1,z,160,2,TRUE,0,0,0,,,0,0
117,Item\Weapon\Stick\ATT_EQU_STF_04.mesh,,0,0,Item\Weapon\Stick\ATT_INV_STF_04.mesh,,1,TRUE,,,,0,0.5,0,1,z,160,2,TRUE,0,0,0,,,0,0
118,Item\Weapon\Stick\ATT_EQU_STF_03.mesh,,0,0,Item\Weapon\Stick\ATT_INV_STF_03.mesh,,1,TRUE,,,,0,0.5,0,1,z,160,2,TRUE,0,0,0,,,0,0
119,Item\Weapon\Stick\ATT_EQU_STF_02.mesh,,0,0,Item\Weapon\Stick\ATT_INV_STF_02.mesh,,1,TRUE,,,,0,0.5,0,1,z,160,2,TRUE,0,0,0,,,0,0
120,Item\Weapon\Stick\ATT_EQU_STF_01.mesh,,0,0,Item\Weapon\Stick\ATT_INV_STF_01.mesh,,1,TRUE,,,,0,0.5,0,1,z,160,2,TRUE,0,0,0,,,0,0
121,Item\Weapon\Ssword\ATT_EQU_SSW_TAEGEUKGI.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_TAEGEUKGI.tpack,0,0,Item\Weapon\Ssword\ATT_INV_SSW_TAEGEUKGI.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_TAEGEUKGI.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,,0,0,2,,,0,0
122,Item\Weapon\Ssword\ATT_EQU_SSW_SKULWAND.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_SKULWAND.tpack,0,0,Item\Weapon\Ssword\ATT_INV_SSW_SKULWAND.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_SKULWAND.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,,0,0,2,,,0,0
123,Item\Weapon\Ssword\ATT_EQU_SSW_SCORPION.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_SCORPION.tpack,0,0,Item\Weapon\Ssword\ATT_INV_SSW_SCORPION.mesh,Item\Weapon\Ssword\ATT_INV_SSW_SCORPION.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,,0,0,2,,,0,0
124,Item\Weapon\Ssword\ATT_EQU_SSW_AGAMA.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_AGAMA.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,,0,0,1,,,0,0
125,Item\Weapon\Ssword\ATT_EQU_SSW_6th.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_6th.tpack,0,0,Item\Weapon\Ssword\ATT_INV_SSW_6th.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_6th.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,,0,0,2,,,0,0
126,Item\Weapon\Ssword\ATT_EQU_SSW_22_10.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_22.tpack,6,0,Item\Weapon\Ssword\ATT_INV_SSW_22.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_22.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
127,Item\Weapon\Ssword\ATT_EQU_SSW_21_10.mesh,Item\Weapon\Ssword\ATT_EQU_SSW_21.tpack,6,0,Item\Weapon\Ssword\ATT_INV_SSW_21.mesh,Item\Weapon\Ssword\ATT_INV_SSW_21.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
128,Item\Weapon\Ssword\ATT_EQU_SSW_21.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_21.mesh,Item\Weapon\Ssword\ATT_INV_SSW_21.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
129,Item\Weapon\Ssword\ATT_EQU_SSW_20.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_20.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
130,Item\Weapon\Ssword\ATT_EQU_SSW_19.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_19.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
131,Item\Weapon\Ssword\ATT_EQU_SSW_18.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_18.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
132,Item\Weapon\Ssword\ATT_EQU_SSW_17.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_17.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
133,Item\Weapon\Ssword\ATT_EQU_SSW_16.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_16.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
134,Item\Weapon\Ssword\ATT_EQU_SSW_15.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_15.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
135,Item\Weapon\Ssword\ATT_EQU_SSW_14.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_14.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
136,Item\Weapon\Ssword\ATT_EQU_SSW_13.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_13.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
137,Item\Weapon\Ssword\ATT_EQU_SSW_12.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_12.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
138,Item\Weapon\Ssword\ATT_EQU_SSW_11.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_11.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
139,Item\Weapon\Ssword\ATT_EQU_SSW_10.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_10.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
140,Item\Weapon\Ssword\ATT_EQU_SSW_09.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_09.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
141,Item\Weapon\Ssword\ATT_EQU_SSW_08.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_08.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
142,Item\Weapon\Ssword\ATT_EQU_SSW_07.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_07.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
143,Item\Weapon\Ssword\ATT_EQU_SSW_06.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_06.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
144,Item\Weapon\Ssword\ATT_EQU_SSW_05.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_05.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
145,Item\Weapon\Ssword\ATT_EQU_SSW_04.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_04.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
146,Item\Weapon\Ssword\ATT_EQU_SSW_03.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_03.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
147,Item\Weapon\Ssword\ATT_EQU_SSW_02.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_02.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
148,Item\Weapon\Ssword\ATT_EQU_SSW_01.mesh,,0,0,Item\Weapon\Ssword\ATT_INV_SSW_01.mesh,,1,TRUE,,,,0,0.2,0,1,y,90,2,TRUE,0,0,0,,,0,0
149,Item\Weapon\Spear\ATT_EQU_SPR_22_10.mesh,Item\Weapon\Spear\ATT_EQU_SPR_22.tpack,6,0,Item\Weapon\Spear\ATT_INV_SPR_22.mesh,Item\Weapon\Spear\ATT_EQU_SPR_22.tpack,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
150,Item\Weapon\Spear\ATT_EQU_SPR_21_10.mesh,Item\Weapon\Spear\ATT_EQU_SPR_21.tpack,6,0,Item\Weapon\Spear\ATT_INV_SPR_21.mesh,Item\Weapon\Spear\ATT_INV_SPR_21.tpack,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
151,Item\Weapon\Spear\ATT_EQU_SPR_21_10.mesh,Item\Weapon\Spear\ATT_EQU_SPR_21.tpack,6,0,Item\Weapon\Spear\ATT_INV_SPR_21.mesh,Item\Weapon\Spear\ATT_INV_SPR_21.tpack,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
152,Item\Weapon\Spear\ATT_EQU_SPR_20.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_20.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
153,Item\Weapon\Spear\ATT_EQU_SPR_19.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_19.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
154,Item\Weapon\Spear\ATT_EQU_SPR_18.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_18.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
155,Item\Weapon\Spear\ATT_EQU_SPR_17.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_17.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
156,Item\Weapon\Spear\ATT_EQU_SPR_16.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_16.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
157,Item\Weapon\Spear\ATT_EQU_SPR_15.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_15.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
158,Item\Weapon\Spear\ATT_EQU_SPR_14.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_14.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
159,Item\Weapon\Spear\ATT_EQU_SPR_13.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_13.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,2,TRUE,0,0,0,,,0,0
160,Item\Weapon\Spear\ATT_EQU_SPR_12.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_12.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
161,Item\Weapon\Spear\ATT_EQU_SPR_11.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_11.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
162,Item\Weapon\Spear\ATT_EQU_SPR_10.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_10.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
163,Item\Weapon\Spear\ATT_EQU_SPR_09.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_09.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
164,Item\Weapon\Spear\ATT_EQU_SPR_08.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_08.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
165,Item\Weapon\Spear\ATT_EQU_SPR_07.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_07.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
166,Item\Weapon\Spear\ATT_EQU_SPR_06.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_06.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
167,Item\Weapon\Spear\ATT_EQU_SPR_05.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_05.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
168,Item\Weapon\Spear\ATT_EQU_SPR_04.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_04.mesh,,1,TRUE,,,,0,0.5,0,1,y,90,1,TRUE,0,0,0,,,0,0
169,Item\Weapon\Spear\ATT_EQU_SPR_03.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_03.mesh,,1,TRUE,,,,0,0.4,0,1,x,160,2,TRUE,0,0,0,,,0,0
170,Item\Weapon\Spear\ATT_EQU_SPR_02.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_02.mesh,,1,TRUE,,,,0,0.5,0,1,x,170,2,TRUE,0,0,0,,,0,0
171,Item\Weapon\Spear\ATT_EQU_SPR_01.mesh,,0,0,Item\Weapon\Spear\ATT_INV_SPR_01.mesh,,1,TRUE,,,,0,0.5,0,1,x,170,2,TRUE,0,0,0,,,0,0
172,Item\Weapon\SIC\ATT_EQU_SIC_15_10.mesh,Item\Weapon\SIC\ATT_EQU_SIC_15.tpack,6,0,Item\Weapon\SIC\ATT_INV_SIC_15.mesh,Item\Weapon\SIC\ATT_EQU_SIC_15.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
173,Item\Weapon\SIC\ATT_EQU_SIC_14.mesh,Item\Weapon\SIC\ATT_EQU_SIC_14.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_14.mesh,Item\Weapon\SIC\ATT_EQU_SIC_14.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
174,Item\Weapon\SIC\ATT_EQU_SIC_13.mesh,Item\Weapon\SIC\ATT_EQU_SIC_13.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_13.mesh,Item\Weapon\SIC\ATT_EQU_SIC_13.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
175,Item\Weapon\SIC\ATT_EQU_SIC_12.mesh,Item\Weapon\SIC\ATT_EQU_SIC_12.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_12.mesh,Item\Weapon\SIC\ATT_EQU_SIC_12.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
176,Item\Weapon\SIC\ATT_EQU_SIC_11.mesh,Item\Weapon\SIC\ATT_EQU_SIC_11.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_11.mesh,Item\Weapon\SIC\ATT_EQU_SIC_11.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
177,Item\Weapon\SIC\ATT_EQU_SIC_10.mesh,Item\Weapon\SIC\ATT_EQU_SIC_10.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_10.mesh,Item\Weapon\SIC\ATT_EQU_SIC_10.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
178,Item\Weapon\SIC\ATT_EQU_SIC_09.mesh,Item\Weapon\SIC\ATT_EQU_SIC_09.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_09.mesh,Item\Weapon\SIC\ATT_EQU_SIC_09.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
179,Item\Weapon\SIC\ATT_EQU_SIC_08.mesh,Item\Weapon\SIC\ATT_EQU_SIC_08.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_08.mesh,Item\Weapon\SIC\ATT_EQU_SIC_08.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
180,Item\Weapon\SIC\ATT_EQU_SIC_07.mesh,Item\Weapon\SIC\ATT_EQU_SIC_07.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_07.mesh,Item\Weapon\SIC\ATT_EQU_SIC_07.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
181,Item\Weapon\SIC\ATT_EQU_SIC_06.mesh,Item\Weapon\SIC\ATT_EQU_SIC_06.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_06.mesh,Item\Weapon\SIC\ATT_EQU_SIC_06.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
182,Item\Weapon\SIC\ATT_EQU_SIC_05.mesh,Item\Weapon\SIC\ATT_EQU_SIC_05.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_05.mesh,Item\Weapon\SIC\ATT_EQU_SIC_05.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
183,Item\Weapon\SIC\ATT_EQU_SIC_04.mesh,Item\Weapon\SIC\ATT_EQU_SIC_04.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_04.mesh,Item\Weapon\SIC\ATT_EQU_SIC_04.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
184,Item\Weapon\SIC\ATT_EQU_SIC_03.mesh,Item\Weapon\SIC\ATT_EQU_SIC_03.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_03.mesh,Item\Weapon\SIC\ATT_EQU_SIC_03.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
185,Item\Weapon\SIC\ATT_EQU_SIC_02.mesh,Item\Weapon\SIC\ATT_EQU_SIC_02.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_02.mesh,Item\Weapon\SIC\ATT_EQU_SIC_02.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
186,Item\Weapon\SIC\ATT_EQU_SIC_01.mesh,Item\Weapon\SIC\ATT_EQU_SIC_01.tpack,0,0,Item\Weapon\SIC\ATT_INV_SIC_01.mesh,Item\Weapon\SIC\ATT_EQU_SIC_01.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
187,Item\Weapon\Shield\ATT_EQU_SLD_20.mesh,Item\Weapon\Shield\ATT_EQU_SLD_20.tpack,0,0,Item\Weapon\Shield\ATT_INV_SLD_20.mesh,Item\Weapon\Shield\ATT_EQU_SLD_20.tpack,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
188,Item\Weapon\Shield\ATT_EQU_SLD_19.mesh,Item\Weapon\Shield\ATT_EQU_SLD_19.tpack,0,0,Item\Weapon\Shield\ATT_INV_SLD_19.mesh,Item\Weapon\Shield\ATT_INV_SLD_19.tpack,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
189,Item\Weapon\Shield\ATT_EQU_SLD_18.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_18.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
190,Item\Weapon\Shield\ATT_EQU_SLD_17.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_17.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
191,Item\Weapon\Shield\ATT_EQU_SLD_16.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_16.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
192,Item\Weapon\Shield\ATT_EQU_SLD_15.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_15.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
193,Item\Weapon\Shield\ATT_EQU_SLD_14.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_14.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
194,Item\Weapon\Shield\ATT_EQU_SLD_13.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_13.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
195,Item\Weapon\Shield\ATT_EQU_SLD_12.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_12.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
196,Item\Weapon\Shield\ATT_EQU_SLD_11.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_11.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
197,Item\Weapon\Shield\ATT_EQU_SLD_10.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_10.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
198,Item\Weapon\Shield\ATT_EQU_SLD_09.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_09.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
199,Item\Weapon\Shield\ATT_EQU_SLD_08.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_08.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
200,Item\Weapon\Shield\ATT_EQU_SLD_07.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_07.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
201,Item\Weapon\Shield\ATT_EQU_SLD_06.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_06.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
202,Item\Weapon\Shield\ATT_EQU_SLD_05.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_04.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
203,Item\Weapon\Shield\ATT_EQU_SLD_04.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_05.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
204,Item\Weapon\Shield\ATT_EQU_SLD_03.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_03.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
205,Item\Weapon\Shield\ATT_EQU_SLD_02.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_02.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
206,Item\Weapon\Shield\ATT_EQU_SLD_01.mesh,,0,0,Item\Weapon\Shield\ATT_INV_SLD_01.mesh,,1,TRUE,,,,0,0.3,0,1,x,90,3,TRUE,0,0,0,,,0,0
207,Item\Weapon\Pole\ATT_EQU_POL_03.mesh,,0,0,Item\Weapon\Pole\ATT_INV_POL_03.mesh,,1,TRUE,,,,0,0.4,0,1,y,90,2,TRUE,0,0,0,,,0,0
208,Item\Weapon\Pole\ATT_EQU_POL_02.mesh,,0,0,Item\Weapon\Pole\ATT_INV_POL_02.mesh,,1,TRUE,,,,0,0.4,0,1,y,90,2,TRUE,0,0,0,,,0,0
209,Item\Weapon\Pole\ATT_EQU_POL_01.mesh,,0,0,Item\Weapon\Pole\ATT_INV_POL_01.mesh,,1,TRUE,,,,0,0.4,0,1,y,90,2,TRUE,0,0,0,,,0,0
210,Item\Weapon\Nac\NAC_EQU_05.mesh,Item\General\Cash\ATT_EQU_NAC_06.tpack,0,0,Item\Weapon\Nac\NAC_INV_05.mesh,Item\General\Cash\ATT_EQU_NAC_06.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
211,Item\weapon\nac\nac_equ_05.mesh,,0,0,Item\weapon\nac\nac_inv_05.mesh,,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
212,Item\weapon\nac\nac_equ_04.mesh,,0,0,Item\weapon\nac\nac_inv_04.mesh,,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
213,Item\weapon\nac\nac_equ_03.mesh,,0,0,Item\weapon\nac\nac_inv_03.mesh,,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
214,Item\weapon\nac\nac_equ_02.mesh,,0,0,Item\weapon\nac\nac_inv_02.mesh,,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
215,Item\weapon\nac\nac_equ_01.mesh,,0,0,Item\weapon\nac\nac_inv_01.mesh,,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
216,Item\Weapon\Mmace\ATT_EQU_MAC_GRAMEN.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_GRAMEN.tpack,5,0,Item\Weapon\Mmace\ATT_INV_MAC_GRAMEN.mesh,Item\Weapon\Mmace\ATT_INV_MAC_GRAMEN.tpack,1,TRUE,,,,0,0.2,0,1,y,90,2,,0,0,2,,,0,0
217,Item\Weapon\Mmace\ATT_EQU_MAC_22_10.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_22.tpack,6,0,Item\Weapon\Mmace\ATT_INV_MAC_22.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_22.tpack,1,TRUE,,,,0,0.3,0,1,z,170,2,TRUE,0,0,0,Item\Weapon\Mmace\ATT_EQU_MAC_22_10_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_22.tpack,7,0
218,Item\Weapon\Mmace\ATT_EQU_MAC_21_10.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_21.tpack,6,0,Item\Weapon\Mmace\ATT_INV_MAC_21.mesh,Item\Weapon\Mmace\ATT_INV_MAC_21.tpack,1,TRUE,,,,0,0.3,0,1,z,170,2,TRUE,0,0,0,Item\Weapon\Mmace\ATT_EQU_MAC_21_10_L.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_21.tpack,7,0
219,Item\Weapon\Mmace\ATT_EQU_MAC_21.mesh,Item\Weapon\Mmace\ATT_EQU_MAC_21.tpack,0,0,Item\Weapon\Mmace\ATT_INV_MAC_21.mesh,Item\Weapon\Mmace\ATT_INV_MAC_21.tpack,1,TRUE,,,,0,0.3,0,1,z,170,2,TRUE,0,0,0,,,0,0
220,Item\Weapon\Mmace\ATT_EQU_MAC_20.mesh,,0,0,Item\Weapon\Mmace\ATT_INV_MAC_20.mesh,,1,TRUE,,,,0,0.3,0,1,z,170,2,TRUE,0,0,0,,,0,0
221,Item\Weapon\Mmace\ATT_EQU_MAC_19.mesh,,0,0,Item\Weapon\Mmace\ATT_INV_MAC_19.mesh,,1,TRUE,,,,0,0.3,0,1,z,170,2,TRUE,0,0,0,,,0,0
