ItemIndex,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,NoData,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
25051,Peskaz +1,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,1,171,174,0,0,0,0,0,0,0,0,0,0,17,42,0,0,2406,25052,0,0,1,0,0,0,0,0,0,0,1
25052,Peskaz +2,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,2,178,182,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25051,25053,0,0,1,0,0,0,0,0,0,0,1
25053,Peskaz +3,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,3,189,194,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25052,25054,0,0,1,0,0,0,0,0,0,0,1
25054,Peskaz +4,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,4,208,214,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25053,25055,0,0,1,0,0,0,0,0,0,0,1
25055,Peskaz +5,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,5,234,241,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25054,25056,0,0,1,0,0,0,0,0,0,0,1
25056,Peskaz +6,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,6,271,280,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25055,25057,0,0,1,0,0,0,0,0,0,0,1
25057,Peskaz +7,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,7,324,335,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25056,25058,0,0,1,0,0,0,0,0,0,0,1
25058,Peskaz +8,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,8,405,417,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25057,25059,0,0,1,0,0,0,0,0,0,0,1
25059,Peskaz +9,0,4,0,0,0,2,0100-0000-0000-0000,143,0,0,0,0,0,0,1,30,0,2904,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,2545,2545,2585,2585,9,540,555,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25058,0,0,0,1,0,0,0,0,0,0,0,1
2407,Bazzled Gale,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,0,202,205,0,0,0,0,0,0,0,0,0,0,20,51,0,0,0,25061,0,0,1,0,0,0,0,0,0,0,1
25061,Bazzled Gale +1,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,1,206,210,0,0,0,0,0,0,0,0,0,0,20,51,0,0,2407,25062,0,0,1,0,0,0,0,0,0,0,1
25062,Bazzled Gale +2,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,2,213,218,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25061,25063,0,0,1,0,0,0,0,0,0,0,1
25063,Bazzled Gale +3,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,3,224,230,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25062,25064,0,0,1,0,0,0,0,0,0,0,1
25064,Bazzled Gale +4,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,4,243,251,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25063,25065,0,0,1,0,0,0,0,0,0,0,1
25065,Bazzled Gale +5,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,5,270,279,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25064,25066,0,0,1,0,0,0,0,0,0,0,1
25066,Bazzled Gale +6,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,6,309,320,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25065,25067,0,0,1,0,0,0,0,0,0,0,1
25067,Bazzled Gale +7,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,7,364,378,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25066,25068,0,0,1,0,0,0,0,0,0,0,1
25068,Bazzled Gale +8,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,8,450,465,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25067,25069,0,0,1,0,0,0,0,0,0,0,1
25069,Bazzled Gale +9,0,4,0,0,0,2,0100-0000-0000-0000,142,0,0,0,0,0,0,1,36,0,5531,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,2506,2546,2546,2586,2586,9,595,613,0,0,0,0,0,0,0,0,0,0,20,51,0,0,25068,0,0,0,1,0,0,0,0,0,0,0,1
2408,Celestial Vigor,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,0,238,241,0,0,0,0,0,0,0,0,0,0,23,59,0,0,0,25071,0,0,1,0,0,0,0,0,0,0,1
25071,Celestial Vigor +1,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,1,242,246,0,0,0,0,0,0,0,0,0,0,23,59,0,0,2408,25072,0,0,1,0,0,0,0,0,0,0,1
25072,Celestial Vigor +2,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,2,249,254,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25071,25073,0,0,1,0,0,0,0,0,0,0,1
25073,Celestial Vigor +3,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,3,260,266,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25072,25074,0,0,1,0,0,0,0,0,0,0,1
25074,Celestial Vigor +4,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,4,280,287,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25073,25075,0,0,1,0,0,0,0,0,0,0,1
25075,Celestial Vigor +5,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,5,308,316,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25074,25076,0,0,1,0,0,0,0,0,0,0,1
25076,Celestial Vigor +6,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,6,349,358,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25075,25077,0,0,1,0,0,0,0,0,0,0,1
25077,Celestial Vigor +7,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,7,407,419,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25076,25078,0,0,1,0,0,0,0,0,0,0,1
25078,Celestial Vigor +8,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,8,498,512,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25077,25079,0,0,1,0,0,0,0,0,0,0,1
25079,Celestial Vigor +9,0,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,1,42,0,9706,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,2507,2547,2547,2587,2587,9,653,670,0,0,0,0,0,0,0,0,0,0,23,59,0,0,25078,0,0,0,1,0,0,0,0,0,0,0,1
800000,Main-Gauche,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,301,0,0,0,0,0,0,0,0,0,0,25,63,0,0,0,800001,0,0,1,0,0,0,0,0,0,0,1
800001,Main-Gauche +1,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,307,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800000,800002,0,0,1,0,0,0,0,0,0,0,1
800002,Main-Gauche +2,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,311,317,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800001,800003,0,0,1,0,0,0,0,0,0,0,1
800003,Main-Gauche +3,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,325,332,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800002,800004,0,0,1,0,0,0,0,0,0,0,1
800004,Main-Gauche +4,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,350,358,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800003,800005,0,0,1,0,0,0,0,0,0,0,1
800005,Main-Gauche +5,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,385,395,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800004,800006,0,0,1,0,0,0,0,0,0,0,1
800006,Main-Gauche +6,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,436,447,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800005,800007,0,0,1,0,0,0,0,0,0,0,1
800007,Main-Gauche +7,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,508,523,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800006,800008,0,0,1,0,0,0,0,0,0,0,1
800008,Main-Gauche +8,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,622,640,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800007,800009,0,0,1,0,0,0,0,0,0,0,1
800009,Main-Gauche +9,3,4,0,0,0,2,0100-0000-0000-0000,141,0,0,0,0,0,0,0,45,0,12499,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,816,837,0,0,0,0,0,0,0,0,0,0,25,63,0,0,800008,0,0,0,1,0,0,0,0,0,0,0,1
2409,Jamadar,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,0,277,280,0,0,0,0,0,0,0,0,0,0,26,67,0,0,0,25081,0,0,1,0,0,0,0,0,0,0,1
25081,Jamadar +1,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,1,281,285,0,0,0,0,0,0,0,0,0,0,26,67,0,0,2409,25082,0,0,1,0,0,0,0,0,0,0,1
25082,Jamadar +2,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,2,288,293,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25081,25083,0,0,1,0,0,0,0,0,0,0,1
25083,Jamadar +3,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,3,299,305,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25082,25084,0,0,1,0,0,0,0,0,0,0,1
25084,Jamadar +4,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,4,320,327,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25083,25085,0,0,1,0,0,0,0,0,0,0,1
25085,Jamadar +5,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,5,349,357,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25084,25086,0,0,1,0,0,0,0,0,0,0,1
25086,Jamadar +6,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,6,392,401,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25085,25087,0,0,1,0,0,0,0,0,0,0,1
25087,Jamadar +7,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,7,453,465,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25086,25088,0,0,1,0,0,0,0,0,0,0,1
25088,Jamadar +8,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,8,549,563,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25087,25089,0,0,1,0,0,0,0,0,0,0,1
25089,Jamadar +9,0,4,0,0,0,2,0100-0000-0000-0000,140,0,0,0,0,0,0,1,48,0,41150,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2548,2548,2588,2588,9,714,731,0,0,0,0,0,0,0,0,0,0,26,67,0,0,25088,0,0,0,1,0,0,0,0,0,0,0,1
2410,El Nas,0,4,0,0,0,2,0100-0000-0000-0000,139,0,0,0,0,0,0,1,54,0,63676,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,2509,2549,2549,2589,2589,0,315,319,0,0,0,0,0,0,0,0,0,0,29,76,0,0,0,25091,0,0,1,0,0,0,0,0,0,0,1
25091,El Nas +1,0,4,0,0,0,2,0100-0000-0000-0000,139,0,0,0,0,0,0,1,54,0,63676,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,2509,2549,2549,2589,2589,1,319,324,0,0,0,0,0,0,0,0,0,0,29,76,0,0,2410,25092,0,0,1,0,0,0,0,0,0,0,1
25092,El Nas +2,0,4,0,0,0,2,0100-0000-0000-0000,139,0,0,0,0,0,0,1,54,0,63676,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,2509,2549,2549,2589,2589,2,326,332,0,0,0,0,0,0,0,0,0,0,29,76,0,0,25091,25093,0,0,1,0,0,0,0,0,0,0,1
25093,El Nas +3,0,4,0,0,0,2,0100-0000-0000-0000,139,0,0,0,0,0,0,1,54,0,63676,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,2509,2549,2549,2589,2589,3,337,344,0,0,0,0,0,0,0,0,0,0,29,76,0,0,25092,25094,0,0,1,0,0,0,0,0,0,0,1
25094,El Nas +4,0,4,0,0,0,2,0100-0000-0000-0000,139,0,0,0,0,0,0,1,54,0,63676,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,2509,2549,2549,2589,2589,4,358,366,0,0,0,0,0,0,0,0,0,0,29,76,0,0,25093,25095,0,0,1,0,0,0,0,0,0,0,1
25095,El Nas +5,0,4,0,0,0,2,0100-0000-0000-0000,139,0,0,0,0,0,0,1,54,0,63676,1,2,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,2509,2549,2549,2589,2589,5,388,397,0,0,0,0,0,0,0,0,0,0,29,76,0,0,25094,25096,0,0,1,0,0,0,0,0,0,0,1
